id	username	text	label
514bdbfb611f451da9fdebcce3a2d303	LibertyElaine	"TAKE THAT SHXT EATING DESPICABLE GRIN OFF YOUR OATH BREAKING
WHORE FACE

KAMALA IS INSANE.

 GRIN OFF"	1
414b5e2eaba4412991a871ceb2c37f07	mantaplagi	"Interesting sequence of events:

Massive and clear election fraud. Barr does squat (as usual).

Trump fires Esper. 

Barr is up like a rocket off his useless fat ass and waddles off to confab with McConnell as fast as his thunder-thighs will carry him.

Barr announces massive investigation into election fraud.

That old ploy again. The Huber/Durham gambit.

Cover up and obstruction disguised as investigation. 

The DOJ is the rug under which all dirt is swept."	1
cd8d0c2f481a41418e025343d72fff7a	Debraleehein	This makes me damn mad. Its unreal. They need to stop catering to these frickkin Democrat scumbags!	1
e9896129007e4f3ea35db048cac26e45	VickiPero	Controversial MSNBC Hosts to Cover South Carolina Convention	0
393bd340a00e40f5ab2b337832c643b6	Brianplant	"I knew right away he was right for the USA. Why didnt you? 

I Was Wrong About Trump. He Didnt Destroy the GOP, He Saved It"	0
5f84a4ac29a3444ba837c1ec4396a4ac	AtomicDawg	"Boy, 15, is arrested for smashing a BMW in New York City 

Run them over..... BETTER YET, SHOOT THE POS STREET HOOD RAT THUGS TO DEATH!!!"	1
78851a90f9624bb09a44e2725e561055	RealPapaLee53152	"ARE YOU PISSED OFF ENOUGH TO PAY ATTENTION NOW INSTEAD OF TAXES TO THE CROWN OF ENGLAND!!!

THE IRS IS AN AGENCY IF THE UNITED NATIONS NOT OUR REPUBLIC!!!"	0
73fd02803ebe4faab1a6404bb1407eb8	Gaiayogi	If you have family members under the sway of this dangerous mind-control cult, my heart goes out to you. My sister got pulled into this cult when she was in rehab and pulled my mother in. She, in turn, pulled most of my other siblings in. I watched, over the years, how each of them transformed from open-minded, balanced, critically thinking adults to narrow-minded, paranoid, xenophobic Trump supporters that see Democrats and progressives as Satan worshipers. The first step is to help them see that they are under the control of a very dangerous mind-control cult hiding behind the facade of Christianity. This cult has little to do with the teachings of Jesus.	1
9e63437d78794eddb84a0eaa50aaa57f	ExiledSpirit	ThS Place Is TURNNG NTO Another fACEbOOK. DONT Add PEOPLE YOU'RE MENTALLY NCAPAbLE Of NTERACTNG WTh,. Don't MAKE ThS a MddLE SChOOL LUNCh TAbLEd POPULARTY CONTEST! WE LEfT fB fOR a FKN Reason	0
2e81f73177cf4794ba01cf6d57881bca	Wjuscg	"Facebook Threatens to Cut Off Australians From Sharing News

Gerry Smith

Our cousins down under are getting screwed too."	0
b6663b600e084c2d8476872f7f56faf3	Marilyn1	"Ya think it will the Dems will still have their Convention? 

DNC Reaps What They Sow As Hundreds Of Police Departments Back Out Of Securing The Event"	0
40b37fff4d254bc1b7b211aad2d20553	PastorPaulK	"If you're reading this post and you don't know Jesus as your personal Lord and Saviour. Friend, you are one breath away from an eternity in Hell (a place that was made for satan and his minions), but the gift of God is eternal life through Jesus Christ our Lord. 

2000 years ago a man named Jesus died on a cross and shed every drop of His blood to REDEEM mankind from sin and self. 

Politics won't save you, good works won't save you. Only repentance and faith in God can and will save you from the penalty of sin.

#GodIsGood"	0
b0211c6aec3a4d2ebeba541d04e449dc	SaraDipity	"POTUS Calling the Creep States Crap Out...
 Welcome To FRINGE TIPS! A Fun, Uplifting POP-Art Format of Fringe Info Condensed. 

Truth Is Learned, Not Told. I Encourage Everyone To NOT Believe A Word I Share... To Research & Think For Yourself ... FRINGE TIPS Are Intended As An X-Marks-The-Spot On A Truth Treasure Map, Saying Dig Here!

I Hope These Bring Comfort, Encouragement, and Inspire Curiosity To Research More. Wishing You All Light and Love During These Surreal Days Of Humanitys Great Awakening. Theres A Beautiful Future Ahead For Us All! Next Stop: The Golden Age of Enlightenment.
 
#saveourchildren #trump #MAGA
#Selfie #draintheswamp #Qarmy #Obamagate #FringeTips #WWG1WGA #Qanon #Deepstate
#Covfefe #WeAreQ #Woke
#KAG2020 #MAGA2020 #SheepleNoMore #FactsMatter
#StayInformed #WakeUpAmerica
#Memewar #WeThePeople #ThankQ #DigitalSoldiers #StayVigilantPatriots #Freedom #Truth #thegreatawakening"	0
db5dd42d43ca4774a2e1c026eec2c6e1	Starseed77	"God Bless The USA  
God Bless President Trump and Happy Birthday! #patriots #godblesstheusa #proudtobeanamerican #standup #maga #wwg1wga #lovewins "	0
49f316a2cc4541e9aeefa7b4426e97fa	arhumes3	"This fucking Nazi, Wilhelm, in NYC is a good goddamned disgrace to America, to NY, NYC, and all American Patriots! We should take all these antiConstitutionalist leaders and tar and feather them, and deport them in their birdie suits!
Send them somewhere nasty! Make them the slaves that they have made of so fucking many!
Northam, the motherfucking baby killing, fraudulently elected Governor of Virginia, whos threatening Virginia patriots with our National Guard, to disregard the US AND Virginia Constitution by confiscating arms, should be tarred and feathered, kicked and spat on, then hung in a public square.
There are so many.
We are resolute.
These bastards have gotten away with too much for too long.
I want Justice. We want Justice.
I also want revenge.
Im a bad Christian, but I want revenge, too."	1
5ef9a71b38d3493893d38e2a8ba90cc8	Juliec916	So interesting that a lot of the people who say they are fighting for racial equality are the ones who are the most racist, yet they dont even see it.	0
1a2a2d7fbb9248f38d4b56eb9fe3d955	F78pbass	BLOOMBERG IS THE DEMIGOD HE WARNS US AGAINST!! HE IS A GUTLESS HUMAN WITH ZERO INTEGRITY THAT STEALS IDEALS AND TRIES TO REPURPOSE THEM AS HIS OWN !!! BE AFRAID OF THIS SOCIOPATH !!	1
2984ea9095cb4fdc89b12b70e5b97ecc	JasonPhoenix99	"#RGB dies and here go the #Dems again with #coronavirus again

So what they're saying is we will kill your grandparents in the ir beds if #Trump elects another #SCOTUS

How many people are still dumb enough to allow this party to keep killing people to get their ways? #Trump2020"	1
ae59fd835d7f4ab09dd94de6afe15c98	Nanawellie	"ISLAM HAS NO PLACE IN THE USA!!
GET THE HELL OUT!!!"	1
d6ee8d29ab1b4009a1ddc35daae926c2	Marklouann	Fox Heirs Despise the Viewers they Exploit - American Greatness	0
4163e1201782490bb256c2aaf115fc9e	doutingthomas1	I really hope President Trump runs against Lizzy Warren. He can ask her if she intends on reimbursing the government of taxes and free college on a lie she was Native Indian? He could also ask her why it took DNA results for her to tell the truth and apologize. He could really go after that bitch. And I plan to be there if it happens.	1
dc8f0df4972641b38fb3a12fa5b509f3	Temenlarry	This shit is insane. We NEED a FULL AUDIT and possibly a re-vote.	0
6535634269b54e079b0690d730a8bd2c	Mdavidwolpe	I am at the point where I simply cannot trust a Leftist. They either stupid and don't know any better or they are simply lying and dangerous bastards. In either case they must be put in their place or the country will cease to exist and we will descend into anarchy. I will not bequeath my children and grandchildren a country that has fallen to chaos. Leftistsare are incredibly selfish only thinking of themselves. Many in my generation are selfish POSs.	1
2da4f24caa0b49d99813c4e848573fd4	Scottdavislasvegas	BREAKING: Kanye West has been trying to divorce Kim Kardashian for a YEAR	0
422614c00c6343c1aad75b8ebdb70a8b	Tracy01	Bond Yields Crash To Record Lows As Stocks Suffer Worst Breadth Since DotCom Collapse | Zero Hedge	0
58eda1ffd6c94bbe81fdfdea90887e2c	Togo360	"Once upon a minority. Once upon a time, I was called a minority. Then I took it upon myself to be called an American. The word minority in today's political environment is utilized in a way that a person or group is lesser than the rest of society. The left has used this for decades and with great success, not to liberate but to dominate and enslave the masses upon cultural, racial, sexual, and gender lines.
So I plead to all to remember that we are all Americans first, and if anyone dares to call you a minority in any context, correct them by saying no I am an American."	0
770836fcf8cc44859343efd7a18d1bd9	LaResistance	"Communist oppression incoming ... I wondered when Adelaide would get its turn.    

Just look at the bullshit scaremongering from Murdoch's finger puppets. 'South Australia is dealing with its worst cluster in history' - 10 months = history now! F*cking morons."	1
5feae003538f4da1935771e1ad5bb677	Msburkett7	The libitards are really getting nasty on Facebook. They think they have this election because all their media channels called it! Watch out its about to get CRAZY!	1
75439d3696fa4413ade7b2070f9266be	rwg1949	"WATCH: Baltimore residents reveal how locals really feel about Elijah Cummings with scathing honesty

Michelle on Cummings: ""He's worried more about [caring for illegal aliens at the border] than his own people"""	0
5c74f21ff3984469b4e4861448a3c140	xc3ss	So I restart my work here ...let's expose the NEW WORLD ORDER !!!	0
88400f75679b4159befa408ed1250c3f	MinitruOfficer	"Well, we know that China sure the hell did! Did they share the information, or did they decide to let disease and death ravage the world?

State Media Implies U.S. Had Coronavirus Samples Before China"	1
eac3371f01524e04a349618503b52963	Norse11	"Here we come - THE SILENT MAJORITY!

SEMPER FIDELIS..."	0
f93bc7f53f364a508f45462f6ddc0485	Tpach2o841148895526	Biden & Harris are equal to the anti christ and Jezebel!	1
2f6d24ebd0c14e09aeef5f78394b905c	FreedomGuardian	President Trump Firm On Mexico Tariffs	0
f2c3f52aff5e42e7aeb4a9a0d038ba9b	TexasTony	A large percentage of Army Special Forces (Green Berets) come from the ranks of Cavalry Scouts with RECON experience.	0
baeab9f2ec8449289a2148cc66819f63	Njoruta	MN Gov. Walz: I Underestimated Wanton Destruction and Crowd SizeDumb ass democRAT	1
beb963c961bf4734b52206477b85b214	CounterGlobalist	"#1 TRENDING ON CGN 

WOAH: Trump Political Advisor Dan Scavino Posts Series of Cryptic Tweets Hinting At Whats to Come"	0
c5c0c07d489a4228809fff06c96b4365	Jacobapparel	A Must Hear	0
4dff0b526830455992e12169a63e0e42	GaryADePietro	"It's a real shame. The Internet is like a GIANT book without an INDEX! The information is out there, but unless you know what to look for... you never find it. Like THIS little search key! Plug it in to DuckDuckGo or some other search engine:
""Ninth Circle+Pope""
Read a bit. This will ROCK YOUR WORLD."	0
f9ebe280d3cd49059f66c4039d268de5	Annznjc	"Ohhhhh please please please!!! Expose these Absolutely vile pieces of shit scum pedophile's!!!!!

BOMBSHELL: Ghislaine Maxwell 'Has Secret Stash of Pedophile's Sex Tapes' That Could Implicate World's Most Powerful And 'Will Try to Use Them to Save Herself'"	1
a87183967bd84b2caa3b2e91b9aa4984	Mmfresno80	Arizona Gov. Doug Ducey: Trump Has Right to All Available Legal Challenges and Remedies	0
df17b669f2704c8e8d4aa1d4f5d671df	Rushrogers	"THIS IS THE POST THAT PUT ME IN TWITMO FOR A WEEK TO JOHN BRENNAN. ISN'T THE PENALTY FOR A TRAITOR DEATH? ""ADMIT YOU'RE A COMMUNIST FOR A STARTER AND THAT YOU USED THE INTELLIGENCE COMMUNITY TO PLAY OUT A COUP AGAINST TRUMP AND MEMBERS OF HIS STAFF. YOU'RE A TRAITOR AND NEED TO BE HUNG ALONG WITH THE OTHERS INVOLVED!"""	1
e9c605cd84924b8bb24929239d1c9a29	DigitalSoldier1776	THE GREAT TRUMP IS ON THE GROUND IN JOHNSTOWN, PA. MASSIVE LOVEFEST FOR THE GREAT ONE!	0
3e100c718ac943c4b3c7e92a61a388bd	SunnyArizona1	What Will This Winter Be Like? Farmers Almanac Releases Forecast  And It Isn't Pretty. | Daily Wire	0
bbdd5ec09d354f0cbcc382ac0fbd82a0	johnnypatriot1	"Not one single second of coverage on hillary clintons testimony on her recent trial NOT ONE SECOND ,not even by FNC . but they are all in on covering democrats savagely attack AG barr like a pack of rabid wolves attacking a piece of meat .
And jerry nadler is a disgusting degenerate ."	1
0da6b7c1a784433ebedaf0cd5470eda9	Kent42183	.. SUCK IT UP MARXIST Democrats.. TRUMP BEAT YOU AGAIN, N MITCH U WERE WONDERFUL. VOTE TRUMP	1
84e8702cdc3d4ed3b6db351112ab3d55	Donnie2020	"EXACTLY! EVIL IS EVIL, PERIOD! Watered down Christians and Christian Churches that have ignored evil, and even accepted it, have GOT to fervently come together (or come back to) into oneness with God, and REJECT ALL EVIL! Gods Holy Word does not change to fit society or anything else! God is not politically correct..
HES CORRECT"	0
161088e4a2e84df4b2b59516a914cfa9	PatriotPamie	So  the white Democrats are racist?	0
6c98241d439344d6924dae6f30fcd3c4	JimLin	I am so sick of the propaganda being forced upon our childrenof all ages but this takes the cake. Time we went after these soulless creeps.	0
52f64463897d45ad8ace3318847d2e86	Toolmaker999fine	Robert DeNiro is a whiny ass bitch	1
1c847142b3b340eca69d4ae1dbf10d08	HisRoyalSupremeEminenceDrPhilHarmonik	"What the fuck name is:

 Kondrat'yev ????"	1
d63d66aa6a29464db7292b7681023545	AQPATRON	"PAGAN AND WITCH CRAFT WARLOCK MAKINGS DOCUMENTARY false hoods
"	1
9202ee67c2eb494f9977abfa246317d3	Freedomusa0704	Bill barr is a FAGGOT!!!!!	1
622fc679a1514e7594c74877e90bc61c	Zorb	I guess kids aren't dumb enough for the commies.	0
c9bb9d58f7ab4bca821a9e2bad5815d2	AwakenedFlame	We the silent majority need to RISE.... all come together in every American City. This is America not a 3rd world country	0
24fe4e0186d44b4ca1adcefc55a38f04	Madge	Of course, blame Israel. Anti-Semitism in Christianity is ingrained in the religion, so no surprise.	1
01826318d80e4f8fbe98c21b8b136837	Bubby8nj	How can the left or anyone say President Trump did not win this election when millions voted for him and support him now and Biden barely had 30 people at a rally. If Biden  wins this election and the left pull off this coup then the American election process will forever be corrupted and the justice system is a farce.	0
9b8c5ad108424d589394c65effc19306	PatheticKungFu	Democrats Lure Progressive Voters To Polls By Disguising Them As Riots | The Babylon Bee	0
2604c2e02e8648a4b86685cbed3bdf2a	BinColorado	Yup, our country is a shit show at the moment. Democrats think they can just steal an election. We look like a banana republic right now. Lets hope the courts will actually enforce election laws.	0
4bc4be9f5b034a86870492ecd47cdd80	go4gin	"[VIDEO] Jane Fonda Claims COVID is ""God's Gift to the Left"" and Then Smirks and Giggles About it in Disturbing Video"	1
3ee062357d1f459ba860f5fb1573fd21	GlobalistsAreSATANIC	Seems like the crucial annihilation of the satanic and vile 'demonrat' party (with over 100 years of proven corruption) is not working well enough with the 'voting system' - the EXTREMELY PISSED OFF BEARS AND LIONS ARE IN FOR THE KILL - LITERALLY AND FIGURATELY - You SOBs are finished LITERALLY	1
bcc07e0738994f5f8309f7c4da31c452	chickadeedeedee	In other words, fuck China.	1
98a24a9ab00c495c918bd94d37d8c937	Wrome87	We no longer have an education system in this country, We have an indoctrination system. The greatest threat to our country long term isnt radical Islamic terrorism. Its the burn outs, nut jobs, has beens and the never was crack pot professors pushing socialist propaganda onto our future generations. The left wants to defund the police? I say stop it at the root and defund the universities. Stop government from subsidizing radical leftist agendas on our children. #education #educationalfreedom #schoolreform #saveourchildren #savethechildren	0
1549a2c13dbf4e9cb0ef7a8398152762	realmichelleholmes	"What...an act of terrorism??? Are you kidding me?? We need to extract and put an end to these Radical Muslims once and for all! But how to we differentiate peaceful Muslims from Jihadists. All Muslims believe in The Qur'an and the prophet Muhammad. There the prophet Muhammad teaches those who do not believe or try to abandon the Muslim ideology is punishable by death. We ""Westerners"" in America are the infidel. So how are we supposed to protect ourselves without appearing to seem prejudice. I believe you Must accept our country and it's customs and culture. You bend to this countries ways and culture, we do not bend to others. You must learn and speak English. You must take the oath to make America your country through the naturalization process. Resigning all other allegiances to foreign countries.

#terrorism #terrorist #Floridashooting #pensacola #shooting #saudi #death #trump #Trump2020 #trumptrain #patriot #conservative #americafirst"	1
1b0c4d74ed994da297cc6bd14061a92f	NRDR	"Fellow Refugee Blasts Ilhan Omar After America-Hating Rant  We The People Daily

Welcome to the soon to be lib Commie China 3rd World Country if Demoncrat Biden wins!!!! Globalist Soros and his minions the Deep State NAZI Commie Satanist liberal party corrupted to the core, MSM (Fake news) , Antifa, BLM, CIA, FBI, Activist Judges, SJW, Hollywood Rats, Twitter, Facebook, YouTube, All the useful idiots, treasonous RINOs etc...are responsible for this rioting, looting and destruction throughout the country. This treasonous act should not go unpunished! Its about time these deep State rats are held accountable! Patriots, we need to save the country from turning into another Commie shit hole just like all the other lib run cities!!"	1
148dc6d66b6e4fa49ab55d20b847b2aa	Tranz4Trump	President Trump releases National Space Policy	0
8d9182017599491496c620bd796d4507	LCandy	"Someone put a bullet in Chris Cuomos ass 
Do it for me!"	1
009a7222be3c4a2eb283dfea11cf25c8	Smoss319	#Hollywood and child trafficking. John Paul Rice speaks out....	0
adc9ed66617f4b649ca9938637e45104	MAGAvelli	"The NFL has officially jumped the shark with this ridiculous pandering. There is no ""Black National Anthem"" just as there is no ""White National Anthem"" you Now & Forever Lame racists! There is only ""The National Anthem"" aka, ""The Star Spangled Banner."" This is more manufactured division by the DNC Leftists propaganda machine to play one race against the other, all for the purpose of creating strife, disorder, confrontation and pandemonium leading to the November elections. They are engaged in nothing short of a scorched earth campaign to execute a Presidential Coup d'etat despite multiple failed attempts beginning even before Donald Trump took the Oath of Office."	0
2bf01c1ff6d3459495ce93a20b9faeb7	dpstex	Hold Up there Skippy	0
7d8bf90bd03048069c8d574f6c49452d	Spaniel2453	I personally think the Democrats show great disrespect to all Americans by refusing to stand or clap for anything that improves life for all Americans ( this includes our brothers & sisters who are Democrats ) !!!	0
d9074ae878574b2e8552ca2fddef2858	Everett_abby	I would make a Harry Potter reference but the left ruined that too	0
94915dfd6e2d4fe2b1b2348543e84878	PwWarden1951	AFTER TONIGHT'S DEBATE, A MAJOR ALERT!!!	0
4b00f783375e4f77a661bd62d5a427f3	Jimwoods2	"Hey  Democrats!

This is YOUR democrat party!

ARE YOU COMPLICIT!

GO TRUMP!"	0
9d8b16fe2f824558b47b6cfbd6b3a122	EyesWideOpen113	Reuters and Bill Gates are both full of shit. They are here to fully implement #TheNewWorldOrder by any means necessary.	1
aace90d4f8fb41c3a94c3749ab8cd565	Notsp	Two Self-Described Boogaloo Bois Charged with Attempting to Provide Material Support to Hamas - DJHJ Media	0
b75df9736b5740c3b11894bacaab167c	Patriotsteve	The Republicans better grow a pair of balls and censor Schumer. Sen. Hawley is introducing it, now follow through you bunch of pussies.	1
50c4471f1d234b5f93b7767e259c85d1	Dogman1013	"Three Federal Agents May Have Been Blinded Permanently by Antifa-BLM Lasers in Portland and yet these assholes want to talk about excessive force?

DOJ IG Michael Horowitz Launches Investigation Into 'Use of Force Allegations' Involving DOJ Law Enforcement Officers During Portland Riots"	0
59b676bb7a4e4776a3bef374b38910f3	Thebeardedyeti2020	They can keep all their stupid shit	0
80dd25ace70f46f188bb9a726861e59a	Lars49	New York Post	0
083b2d2ff9bb408eb75d9bc2a63bc3f0	Tikichik	WW3, lets hope not! Bidens need to be incarcerated!! Drain the swamp!	1
a5b45de76ada43afaee7ec646133889f	bobodelayuca2	"Full article . . .

...

Which ""shotgun"" Joe ""expert"" told ""Headboard Harris"" that Ebola was a ""pandemic"" ??? Did ""Headboard Harris"" and Willie Brown spend a few nights in a ""Holiday Inn Express"" and suddenly ""Headboard"" believes she is a medical Dr. ???"	0
27f633048ba3442285e2885b3900f57d	Trac94uk	"@AnnCoulter
, 
@realDonaldTrump
 isnt retarded. Hes determined to lead his nation out of chaos you & terrorists engender; just walked out of the 
@WhiteHouse
 across Lafayette Square in a rioter filled DC to view damage in St Johns while holding a Bible"	0
b7ec5024762740708ab5b35a3167cc96	Honolua94	@DineshDSouza @TedCruz People tired of every conversation, interview of @GOP @GOPChairwoman @JimJordan TALKING over & over about how unfairly #Trump treated, who & how corrupt Dems are.....time for action! We know, we know. Injustice abounds. However....time for some GOP to roll up sleeves and get in the mud a little! Let process play out?hell no! GO FIND smoking guns etc! Find video, audio, emails! Dont wait for process! Dont you get it? @EricTrump Dems beyond imaginable cheating. No point lamenting AFTER the fact! Time to bust it wide open and go after people and evidence. Declassify, expose, display non stop. We are so tired of conservatives being too nice & honourable all the time. Go for it! Grow a pair and stop just talking about it.! Tired of constant accounts, reviews. Yes, election stolen so time to dig up dirt and take it back! @RepKevinMcCarthy @linwood #Offensive is the way to go!	0
d9a6095d822c4de29d3f969d3192ab95	myjourneymyself	I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one Nation under God, indivisible, with liberty and justice for all.	0
dd6bc07c720e4c52a3ff5be060dc32be	VortexQ	The homeless must be STARVING! To eat that fucked up excuse for food?! 	0
4d4714ed80d44ee4bcb9ba9e1c4524a3	dmoffett	"The democrat party is more than just a useless, incompetent lying bunch of asses, 
IT'S DANGEROUS....
Secret Treason Determines America's Future"	1
0bb54849f75943d8a95ef8d449c70f79	Swood35	They Say Scandinavia But They Mean Venezuela | PragerU	0
fc3df2d317aa42eebd1764b9aea09c7b	TheOzmenian	"Dinesh DS - providing insights into Trump's two paths to victory after his interview with Bill O.

#sropthesteal
#dineshdsouza 
#trump2020
#biden
#bidenharris
#electionfraud
#voterfraud
#fightthegoodfight"	0
e90ba3099b784f87add55f8169e5f57c	Starktalks4u	Patriots, there might come a time when we have to step in and correct the evil and remind them that their actions are not acceptable. When rule of law fails us as a society we slip down the path of communism. Laws and rules are for ALL! It has been made very clear that pedophiles like Hunter Biden have privilege we peasants can only imagine. Imagine if someone just thought you had child porn on your computer, the horrors you would be experiencing at this moment would be horrific! This guy was the fucking star of these pedo movies and was then on stage to congratulate his pos father and still walks free??? Did I miss something? Amazing!	1
6e39b431ab6a47b58856c79c63ad8730	DebSmith60	So excited to join!!!! Hoping this old lady can figure this out, LOL	0
af710db0cf4747f389537baae97be3f6	ThoughtLevels	Rumors Flying That President Donald Trump Will Pardon Julian Assange, Snowden Weighs In	0
8e5b3e070bd94ad18d06fd4ba76a8487	monteenmccord	"Says a member of fucking CONGRESS!

I grew up in an extremely unjust society, and the only thing that made my family excited about coming to the United States was that the United States was supposed to be the country that guaranteed justice to all, she told the students, according to the Post. So, I feel it necessary for me to speak about that promise thats not kept."	0
05cd3323574a4d37b9333abca92556ef	RDDPro	"Wow
Pardon Him"	0
26efd07502ac4e36a2c5adff71053ae5	JosephsonMike	There is desperate need for something like Parler and I want to be an advocate but it has NOT arrived yet. Up and down this afternoon . Now attempts to reply to friends are failing? Arrgghhh	0
a638955a48054112a5ce25e44012ad3e	Monstermulie06	THE DEMOCRATS ARE SCUM BAGS BUT THE REPUBLICANS ARE NOT FAR BEHIND!!! The republicans need to back President Trump !!!! PLUS THE DOJ NEEDS TO GET OFF HIS FAT ASS AND DO SOMETHING !!!	1
c50b5fe1b01d46738a8006e1d9daf725	Musicandwhiskey	Monday, July 6, 2020	0
97eb3e16f1f749b79dfbc3f9832c408a	kenericson42	This us just disgusting. Inhumanity period, regardless of race...	0
732b882e6d224717ad94827ae9636c16	dWilson77	"Finally found your page, after I started following Sean hanady you popped right up by the timeI typed. ""Philv"""	0
78b28516a9eb471491eb636f3e29e294	unclebarry	"News You Will NEVER Hear From
The Drive-By-Media

How can the Swedes live their lives as though The China Virus NEVER happened?
Read All About It Here."	0
bdc87e07e73e4f4c816e8abbcd6cd951	Vonnahusby	Powell Says Trump Team Will Sue Officials To Invalidate Election Results  Raw Conservative Opinions	0
661e266bb4514057b6f911824c661ffa	Razor	HE LIED! Portland Police Release Statement - Claim Mayor Wheeler Gave Police Stand Down Order During Violent Protests	0
42fb72fd0cef481eabe83f74d5e8f39f	Woodski6LL	TAKE THE MASK OFF AS A GROUP REVOLT!	0
5a8ca47e8a1647bfa77bb98792f476b2	7777777	"THE WAY I C IT, I HAVEN'T DONE ENUF FOR MY COUNTRY COMPARED TO OTHERS. SO I DON'T CARE IF I DIE. BEEN CLOSE MANY TIMES. THE VA WON'T TRY TO INTUBATE ME WITH PROPOFOL AGAIN COS THEY'VE ALMOST KILLED ME WITH IT TO KEEP ME FROM UNKNOWINGLY FIGHTING THE VENTILATOR. NOW IT'S JUST KNOCK HER OUT WITH GENERAL ANESTHESIA, DONE DEAL
THE REASON I CAN SAY WHAT I MEAN AND MEAN WHAT I SAY IS COS I CAN'T DIE. I SHOULD BE SENT IN FRONT OF POLICE LINES TO TAKE BULLETS COS I DON'T THINK I CAN DIE. I JUST DON'T GIVE NO SHIT, TAKE NO SHIT ANYMORE. WHAT'S THE WORST THAT CAN HAPPEN? DIE? PLEASE! FAR BETTER PEOPLE THAN I HAVE DIED. IDK WHY IS THAT? JUST GO FIGURE, EH? NO I'M NOT SUICIDAL, COS I KNOW I JUST DON'T DIE. OTHERS SHOULD HAVE THA ABLITY. MY SONS R IN THEIR 40'S AND THEY WATCHED ME CLOSE TO DEATH SO MANY TIMES THEY'RE AFRAID OF BEING AROUND ME NOW. THEY DON'T WANT TO BE THE ONES THERE WHEN/IF I DO ACTUALLY DIE. DO 4 UR COUNTRY FIGHT DEMS"	0
f6f293c1462243ce95ffa0fd75fe07bd	Brianrawlings321	"Pro
Test = they r Testing Us. 
TRUMP2020"	0
9c8566355d134431ba3ebaed317137f2	KFreedom	Michelle Obama's Cryptic Birthday Wish for Barack Has Us Wondering Why the hell these losers do t go away! Fly back to your very white rich friends!	1
c8c609027e724b42aba222d9fccacb22	FreedomOfSpeech1776	You Tube is force feeding the users Obamas propaganda as we speak. Of course the comments are shut off hahahahahaha. What a skinhound loser!	1
121af9e94e634a0ba00a8801f34fda58	Njoruta	Activist Deletes Post Bragging About Christmas Tree Topped with Abortion ClampsEvil immoral leftist 	1
e841f14c996543cd92414a1c0315fe4b	Impalia	Fuck of Twitter 	0
ef3934796c6b400d803c4475e0687196	Drtemorgansr	Not only will I show outright racist actions, I will show the outright intentional destruction of tax payer funded and owned property and educational materials. If one culture is going to be cancelled then the other deserves to be exposed and cancelled as well! O YEA! Don't buy all the Native American peaceful and mistreatment BS EITHER! NOR THE ASIAN OR LATINO INNOCENCE EITHER! ALL ARE BIGOTS AND RACIST. ITS 8 4 LANE RACIST interstate and it runs both ways.	1
89c32d5457554cc0b4a3b4ec0e0250a9	MrRickTurner	Another awakened not woke American Trump supporter!!	0
f628f87615cb454bb82c7336a8b6c89d	ChucksWife1973	"

Lots more people should be reporting to hell soon. Hopefully. They're all treasonous rat bastards. Mitch McConnell should be first in line."	1
d7e7bddea9a648ceb2d351221d27fa50	Fitbit247	Majority of American women age 18-54 would prefer socialism to living in a capitalist country | Daily Mail Online!  Let them live in Venezuela First! 	0
6157f2b0084d4b1598e7d4381e40357a	MichaelGouger	Well one thing I'm happy about is Doug Jones useless Pelosi kissing butt is out in Alabama. Good job puttingTommy Tubberville in there.	1
a943f438b6e94f68b7cd6a00cf871ca8	Cookievanbeveren	"Now  25. Times. I cant breath  

Gf. Is a kkk Marxist. Scam 

 To many Vidio S. Taken DOWN TO ACTUALLY. HAPPEN "	0
c7bcc97ad6b9459f8a7f884ca1613deb	Scribal	Midnight SCOTUS Election Filing BOMBSHELL! Ferocious TX Lawsuit NO ONE SAW COMING Is Legal End Game!  Justus Knight News	0
f02cab1456e2493d901bcef5e977c97e	Kx22x	"
#democrats need to remember WHO PAYS THEM! 

TAX PAYERS AMERICAN CITIZENS

STOP WASTING MY GREAT ATTORNEY GENERAL's TIME!!!! 

#IBACKBARR
#Trump2020
#DemocratsAreDestroyingAmerica 
#williambarr"	1
0cd08d5404574b248ea4dabe5bf6096d	JRCHICKY	IF YOU LOVE OUR AMERICAN FLAG, THEN YOU MUST VOTE TRUMP!!!!	0
c657cc1b03ec4e4c89ed022b6984935b	BuddySpenser	We are in Flagler Florida on vacation and every 3 house have Trump 2020 poster and if not a poster there a bumper sticker f them polls @Dbongino @realDanCrenshaw @KimGuilfoyle @RedBaronUSA1 @POTUS45GOAT	0
5bb56bb8a5064aae99c693b9b8912918	Imnothere8	Democracy IS NOT stealing an election.	0
95720f5be6da48fabf4a803ab3ba6cf9	Zeppefan	Less US citizens died this year, than the last 2 years....fuck that stupid bitch...	0
51a0be754e0b422c83b383a2f08ee518	Jom1va66	Rapper JoeB ~ C'mon Man	0
ee23e40e1e7448d7819b640061ab8c76	Pauljr49	Idiots like you don't realize the Chinese started the virus, not Trump.	0
3f85d2d1b3024459bceb66b109546be0	Msthetesakelly777	"""Why Flee Mogadishu - and Do All Your Best to Turn Minnesota and US into Mogadishu?"" - Rights Activist Ayaan Hirsi Ali DESTROYS anti-American Democrat Ilhan Omar"	0
